STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/18/2011,,104,81
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/19/2011,,104,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/20/2011,,102,81
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/21/2011,,103,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/22/2011,,101,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/23/2011,,102,79
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/24/2011,,102,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/25/2011,,95,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/26/2011,,104,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/27/2011,,109,81
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/28/2011,,107,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/29/2011,,107,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/30/2011,,102,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",8/31/2011,,101,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/1/2011,,102,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/2/2011,,102,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/3/2011,,96,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/4/2011,,89,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/5/2011,,95,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/6/2011,,94,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/7/2011,,94,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/8/2011,,95,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/9/2011,,98,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/10/2011,,98,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/11/2011,,99,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/12/2011,,101,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/13/2011,,102,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/14/2011,,100,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/15/2011,,97,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/16/2011,,93,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/17/2011,,91,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/18/2011,,87,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/19/2011,,88,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/20/2011,,93,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/21/2011,,94,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/22/2011,,95,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/23/2011,,92,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/24/2011,,95,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/25/2011,,97,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/26/2011,,97,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/27/2011,,97,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/28/2011,,97,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/29/2011,,96,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",9/30/2011,,91,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/1/2011,,86,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/2/2011,,87,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/3/2011,,85,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/4/2011,,85,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/5/2011,,87,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/6/2011,,91,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/7/2011,,90,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/8/2011,,91,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/9/2011,,76,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/10/2011,,86,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/11/2011,,89,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/12/2011,,87,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/13/2011,,87,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/14/2011,,86,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/15/2011,,87,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/16/2011,,87,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/17/2011,,88,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/18/2011,,74,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/19/2011,,73,51
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/20/2011,,77,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/21/2011,,84,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/22/2011,,85,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/23/2011,,85,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/24/2011,,88,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/25/2011,,86,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/26/2011,,86,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/27/2011,,87,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/28/2011,,62,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/29/2011,,68,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/30/2011,,73,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",10/31/2011,,77,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/1/2011,,78,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/2/2011,,84,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/3/2011,,66,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/4/2011,,69,41
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/5/2011,,73,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/6/2011,,82,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/7/2011,,81,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/8/2011,,81,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/9/2011,,67,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/10/2011,,66,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/11/2011,,68,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/12/2011,,76,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/13/2011,,83,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/14/2011,,82,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/15/2011,,80,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/16/2011,,81,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/17/2011,,67,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/18/2011,,69,41
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/19/2011,,78,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/20/2011,,84,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/21/2011,,82,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/22/2011,,75,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/23/2011,,73,51
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/24/2011,,63,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/25/2011,,76,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/26/2011,,70,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/27/2011,,53,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/28/2011,,58,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/29/2011,,67,36
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",11/30/2011,,64,41
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/1/2011,,73,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/2/2011,,71,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/3/2011,,77,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/4/2011,,72,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/5/2011,,55,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/6/2011,,44,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/7/2011,,50,29
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/8/2011,,57,29
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/9/2011,,60,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/10/2011,,58,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/11/2011,,57,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/12/2011,,65,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/13/2011,,65,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/14/2011,,77,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/15/2011,,77,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/16/2011,,68,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/17/2011,,64,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/18/2011,,65,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/19/2011,,72,51
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/20/2011,,70,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/21/2011,,60,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/22/2011,,57,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/23/2011,,56,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/24/2011,,51,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/25/2011,,48,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/26/2011,,51,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/27/2011,,62,37
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/28/2011,,66,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/29/2011,,63,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/30/2011,,73,40
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",12/31/2011,,75,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/1/2012,,72,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/2/2012,,62,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/3/2012,,57,32
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/4/2012,,74,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/5/2012,,75,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/6/2012,,75,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/7/2012,,76,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/8/2012,,78,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/9/2012,,70,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/10/2012,,61,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/11/2012,,71,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/12/2012,,60,35
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/13/2012,,55,30
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/14/2012,,64,31
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/15/2012,,70,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/16/2012,,78,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/17/2012,,77,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/18/2012,,64,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/19/2012,,73,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/20/2012,,81,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/21/2012,,73,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/22/2012,,79,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/23/2012,,70,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/24/2012,,69,51
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/25/2012,,73,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/26/2012,,65,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/27/2012,,67,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/28/2012,,65,45
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/29/2012,,65,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/30/2012,,69,41
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",1/31/2012,,72,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/1/2012,,79,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/2/2012,,74,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/3/2012,,76,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/4/2012,,72,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/5/2012,,54,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/6/2012,,61,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/7/2012,,65,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/8/2012,,64,48
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/9/2012,,59,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/10/2012,,60,47
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/11/2012,,55,38
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/12/2012,,45,34
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/13/2012,,60,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/14/2012,,71,45
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/15/2012,,71,58
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/16/2012,,69,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/17/2012,,64,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/18/2012,,63,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/19/2012,,64,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/20/2012,,66,46
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/21/2012,,75,53
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/22/2012,,81,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/23/2012,,82,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/24/2012,,73,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/25/2012,,60,43
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/26/2012,,67,39
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/27/2012,,71,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/28/2012,,77,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",2/29/2012,,84,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/1/2012,,82,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/2/2012,,83,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/3/2012,,67,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/4/2012,,73,42
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/5/2012,,78,44
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/6/2012,,75,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/7/2012,,78,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/8/2012,,80,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/9/2012,,58,49
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/10/2012,,63,50
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/11/2012,,71,56
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/12/2012,,79,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/13/2012,,79,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/14/2012,,81,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/15/2012,,82,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/16/2012,,82,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/17/2012,,81,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/18/2012,,82,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/19/2012,,81,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/20/2012,,74,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/21/2012,,73,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/22/2012,,81,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/23/2012,,84,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/24/2012,,84,57
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/25/2012,,86,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/26/2012,,85,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/27/2012,,83,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/28/2012,,80,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/29/2012,,76,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/30/2012,,82,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",3/31/2012,,86,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/1/2012,,86,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/2/2012,,80,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/3/2012,,84,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/4/2012,,82,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/5/2012,,86,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/6/2012,,84,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/7/2012,,84,60
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/8/2012,,84,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/9/2012,,84,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/10/2012,,85,61
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/11/2012,,87,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/12/2012,,83,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/13/2012,,84,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/14/2012,,84,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/15/2012,,85,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/16/2012,,71,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/17/2012,,83,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/18/2012,,82,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/19/2012,,82,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/20/2012,,79,59
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/21/2012,,76,54
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/22/2012,,86,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/23/2012,,78,55
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/24/2012,,83,52
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/25/2012,,88,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/26/2012,,87,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/27/2012,,85,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/28/2012,,86,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/29/2012,,84,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",4/30/2012,,85,73
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/1/2012,,86,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/2/2012,,91,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/3/2012,,89,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/4/2012,,90,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/5/2012,,91,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/6/2012,,88,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/7/2012,,91,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/8/2012,,87,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/9/2012,,86,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/10/2012,,83,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/11/2012,,83,67
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/12/2012,,83,69
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/13/2012,,85,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/14/2012,,87,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/15/2012,,73,66
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/16/2012,,85,63
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/17/2012,,90,64
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/18/2012,,88,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/19/2012,,88,62
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/20/2012,,89,65
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/21/2012,,93,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/22/2012,,93,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/23/2012,,90,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/24/2012,,90,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/25/2012,,91,78
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/26/2012,,91,75
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/27/2012,,92,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/28/2012,,94,70
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/29/2012,,95,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/30/2012,,94,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",5/31/2012,,90,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/1/2012,,93,71
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/2/2012,,94,68
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/3/2012,,95,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/4/2012,,95,77
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/5/2012,,96,74
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/6/2012,,97,76
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/7/2012,,94,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/8/2012,,92,72
USW00012960,"HOUSTON INTERCONTINENTAL AIRPORT, TX US",6/9/2012,,92,71
